trial_id,neurons_encoder,latent_dim,neurons_decoder
565,[200],480,"[200, 100, 50]"
566,[208],488,"[208, 104, 52, 26]"
567,[208],488,"[208, 104, 52]"
568,[212],492,"[212, 106, 53]"
569,[212],492,"[212, 106, 53]"
570,[216],496,"[216, 108, 54]"
571,[232],496,"[232, 116, 58]"
572,[232],496,"[232, 116, 58]"
573,[240],520,"[240, 120, 60]"
574,[236],468,"[236, 118, 59]"
575,[224],504,"[224, 112, 56]"
576,[224],520,"[224, 112, 56]"
577,[224],520,"[224, 112, 56]"
578,[228],396,"[228, 114, 57]"
579,[224],472,"[224, 112, 56]"
580,[240],440,"[240, 120, 60]"
581,[240],440,"[240, 120, 60]"
582,[240],440,"[240, 120, 60]"
583,[216],512,"[216, 108, 54]"
584,[216],512,"[216, 108, 54]"
585,[216],512,"[216, 108, 54]"
586,[236],484,"[236, 118, 59]"
587,[232],288,"[232, 116, 58]"
588,[232],480,"[232, 116, 58]"
589,[228],476,"[228, 114, 57]"
590,[220],388,"[220, 110, 55, 27]"
591,[204],484,"[204, 102, 51]"
592,[244],460,"[244, 122, 61]"
593,[244],460,"[244, 122, 61]"
594,[248],464,"[248, 124, 62]"
595,[248],496,"[248, 124, 62]"
596,[244],428,"[244, 122, 61]"
597,[224],504,"[224, 112, 56]"
598,[256],456,"[256, 128, 64]"
599,[248],448,"[248, 124, 62]"
